file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target,cosine_sim,img_caption,img_intro_paragraph,img_album_uri,img_ext_descr,img_title
1015,/2024-12-11,PXL_20241210_220738255.jpg,1804343,14.513775,121.011783,3072,4080,2024:12:11 06:07:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.015,2024-12-11/PXL_20241210_221136603.jpg,F,0.829067,,,,,
1016,/2024-12-11,PXL_20241210_220742625.jpg,1174551,14.513775,121.011783,4080,3072,2024:12:11 06:07:42,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.160,,F,-1,,,,,
1017,/2024-12-11,PXL_20241210_220758194.ACTION_PAN-02.ORIGINAL.jpg,2102184,14.513322,121.012444,4080,3072,2024:12:11 06:07:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.836,2024-12-11/PXL_20241210_221136603.jpg,F,0.927784,,,,,
1018,/2024-12-11,PXL_20241210_220758194.ACTION_PAN-01.COVER.jpg,1437709,14.513322,121.012444,4080,3072,2024:12:11 06:07:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.918,2024-12-11/PXL_20241210_221136603.jpg,F,0.929812,,,,,
1019,/2024-12-11,PXL_20241210_220852458.LONG_EXPOSURE-02.ORIGINAL.jpg,2712573,14.513322,121.012444,3072,4080,2024:12:11 06:08:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.554,2024-12-11/PXL_20241210_221136603.jpg,F,0.913917,,,,,
1020,/2024-12-11,PXL_20241210_220852458.LONG_EXPOSURE-01.COVER.jpg,1941757,14.513322,121.012444,3072,4080,2024:12:11 06:08:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.593,2024-12-11/PXL_20241210_221136603.jpg,F,0.921379,,,,,
1021,/2024-12-11,PXL_20241210_220905241.LONG_EXPOSURE-01.COVER.jpg,1501237,14.513322,121.012444,3072,4080,2024:12:11 06:09:05,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.894,2024-12-11/PXL_20241210_221136603.jpg,F,0.860842,,,,,
1022,/2024-12-11,PXL_20241210_220905241.LONG_EXPOSURE-02.ORIGINAL.jpg,2475743,14.513322,121.012444,3072,4080,2024:12:11 06:09:05,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.808,2024-12-11/PXL_20241210_221136603.jpg,F,0.859734,,,,,
1023,/2024-12-11,PXL_20241210_220908887.LONG_EXPOSURE-02.ORIGINAL.jpg,2292456,14.513322,121.012444,3072,4080,2024:12:11 06:09:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.713,2024-12-11/PXL_20241210_221136603.jpg,F,0.855748,,,,,
1024,/2024-12-11,PXL_20241210_220908887.LONG_EXPOSURE-01.COVER.jpg,1317000,14.513322,121.012444,3072,4080,2024:12:11 06:09:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.793,2024-12-11/PXL_20241210_221136603.jpg,F,0.846099,,,,,
1025,/2024-12-11,PXL_20241210_221010860.jpg,2295297,14.512592,121.013022,4080,3072,2024:12:11 06:10:10,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.780,2024-12-11/PXL_20241210_221136603.jpg,F,0.861161,,,,,
1026,/2024-12-11,PXL_20241210_221012819.jpg,2236062,14.512592,121.013022,4080,3072,2024:12:11 06:10:12,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.760,2024-12-11/PXL_20241210_221136603.jpg,F,0.883169,,,,,
1027,/2024-12-11,PXL_20241210_221028031.LONG_EXPOSURE-02.ORIGINAL.jpg,2449187,14.512592,121.013022,4080,3072,2024:12:11 06:10:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.065,2024-12-11/PXL_20241210_221136603.jpg,F,0.864988,,,,,
1028,/2024-12-11,PXL_20241210_221028031.LONG_EXPOSURE-01.COVER.jpg,1845392,14.512592,121.013022,4080,3072,2024:12:11 06:10:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.967,2024-12-11/PXL_20241210_221136603.jpg,F,0.846969,,,,,
1029,/2024-12-11,PXL_20241210_221033130.LONG_EXPOSURE-01.COVER.jpg,1838827,14.512592,121.013022,4080,3072,2024:12:11 06:10:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.084,2024-12-11/PXL_20241210_221136603.jpg,F,0.857816,,,,,
1030,/2024-12-11,PXL_20241210_221033130.LONG_EXPOSURE-02.ORIGINAL.jpg,2468249,14.512592,121.013022,4080,3072,2024:12:11 06:10:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.999,2024-12-11/PXL_20241210_221136603.jpg,F,0.875621,,,,,
1031,/2024-12-11,PXL_20241210_221107706.jpg,2273732,14.510069,121.015722,4080,3072,2024:12:11 06:11:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.106,2024-12-11/PXL_20241210_221136603.jpg,F,0.808139,,,,,
1032,/2024-12-11,PXL_20241210_221114584.jpg,2184150,14.510069,121.015722,4080,3072,2024:12:11 06:11:14,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.039,2024-12-11/PXL_20241210_221136603.jpg,F,0.835399,,,,,
1033,/2024-12-11,PXL_20241210_221136603.jpg,1833625,14.510069,121.015722,4080,3072,2024:12:11 06:11:36,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.146,,T,-1,,,,,
1034,/2024-12-11,PXL_20241210_221512178.jpg,1834777,14.565714,120.959047,3072,4080,2024:12:11 06:15:12,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.485,2024-12-11/PXL_20241210_225840914.jpg,F,0.835246,,,,,
1035,/2024-12-11,PXL_20241210_221521494.jpg,1462120,14.565714,120.959047,4080,3072,2024:12:11 06:15:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.792,2024-12-11/PXL_20241210_225840914.jpg,F,0.819539,,,,,
1036,/2024-12-11,PXL_20241210_221525954.jpg,1351854,14.565714,120.959047,4080,3072,2024:12:11 06:15:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.927,2024-12-11/PXL_20241210_225844532.jpg,F,0.856355,,,,,
1037,/2024-12-11,PXL_20241210_221532016.jpg,1165825,14.565714,120.959047,4080,3072,2024:12:11 06:15:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.776,2024-12-11/PXL_20241210_225844532.jpg,F,0.822824,,,,,
1038,/2024-12-11,PXL_20241210_221548673.jpg,1327825,14.565714,120.959047,4080,3072,2024:12:11 06:15:48,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.547,2024-12-11/PXL_20241210_225844532.jpg,F,0.803094,,,,,
1039,/2024-12-11,PXL_20241210_221551449.jpg,1454054,14.565714,120.959047,4080,3072,2024:12:11 06:15:51,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.435,2024-12-11/PXL_20241210_224613591.jpg,F,0.844032,,,,,
1040,/2024-12-11,PXL_20241210_221915585.jpg,1819708,14.759183,120.948164,4080,3072,2024:12:11 06:19:15,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.849,,T,-1,,,,,
1041,/2024-12-11,PXL_20241210_221931881.jpg,2303028,14.759183,120.948164,4080,3072,2024:12:11 06:19:31,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.583,,F,-1,,,,,
1042,/2024-12-11,PXL_20241210_221935666.jpg,2639747,14.759183,120.948164,4080,3072,2024:12:11 06:19:35,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.319,,F,-1,,,,,
1043,/2024-12-11,PXL_20241210_221939735.jpg,1716852,14.759183,120.948164,4080,3072,2024:12:11 06:19:39,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.321,,F,-1,,,,,
1044,/2024-12-11,PXL_20241210_221944564.jpg,2421563,14.759183,120.948164,4080,3072,2024:12:11 06:19:44,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.492,2024-12-11/PXL_20241210_221915585.jpg,F,0.870824,,,,,
1045,/2024-12-11,PXL_20241210_221956772.jpg,1680660,14.759183,120.948164,4080,3072,2024:12:11 06:19:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.601,2024-12-11/PXL_20241210_225840914.jpg,F,0.831768,,,,,
1046,/2024-12-11,PXL_20241210_222000794.jpg,1945677,14.759183,120.948164,4080,3072,2024:12:11 06:20:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.882,2024-12-11/PXL_20241210_225840914.jpg,F,0.862091,,,,,
1047,/2024-12-11,PXL_20241210_222004819.jpg,2380623,14.759183,120.948164,4080,3072,2024:12:11 06:20:04,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.459,,T,-1,,,,,
1048,/2024-12-11,PXL_20241210_222008755.jpg,1687004,14.759183,120.948164,4080,3072,2024:12:11 06:20:08,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.171,,F,-1,,,,,
1049,/2024-12-11,PXL_20241210_222014219.jpg,2016705,14.759183,120.948164,4080,3072,2024:12:11 06:20:14,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.330,2024-12-11/PXL_20241210_222004819.jpg,F,0.942970,,,,,
1050,/2024-12-11,PXL_20241210_224541778.jpg,926478,16.588464,121.619119,3072,4080,2024:12:11 06:45:41,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.272,2024-12-11/PXL_20241210_225844532.jpg,F,0.827299,,,,,
1051,/2024-12-11,PXL_20241210_224546333.jpg,894806,16.588464,121.619119,4080,3072,2024:12:11 06:45:46,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.409,2024-12-11/PXL_20241210_225844532.jpg,F,0.892800,,,,,
1052,/2024-12-11,PXL_20241210_224552465.jpg,1534259,16.588464,121.619119,4080,3072,2024:12:11 06:45:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.474,2024-12-11/PXL_20241210_225840914.jpg,F,0.905969,,,,,
1053,/2024-12-11,PXL_20241210_224555953.jpg,964842,16.588464,121.619119,4080,3072,2024:12:11 06:45:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.319,2024-12-11/PXL_20241210_225844532.jpg,F,0.865265,,,,,
1054,/2024-12-11,PXL_20241210_224559574.jpg,1554757,16.588464,121.619119,4080,3072,2024:12:11 06:45:59,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.660,2024-12-11/PXL_20241210_225840914.jpg,F,0.819612,,,,,
1055,/2024-12-11,PXL_20241210_224613591.jpg,1556739,16.588464,121.619119,4080,3072,2024:12:11 06:46:13,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.643,,T,-1,,,,,
1056,/2024-12-11,PXL_20241210_224932290.jpg,1307393,16.758017,121.683061,3072,4080,2024:12:11 06:49:32,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.338,,F,-1,,,,,
1057,/2024-12-11,PXL_20241210_224941206.jpg,1384737,16.910867,121.740539,3072,4080,2024:12:11 06:49:41,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.236,,F,-1,,,,,
1058,/2024-12-11,PXL_20241210_225036406.jpg,1090288,16.958314,121.750928,4080,3072,2024:12:11 06:50:36,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.354,2024-12-11/PXL_20241210_225045073.jpg,F,0.838875,,,,,
1059,/2024-12-11,PXL_20241210_225039952.jpg,1084363,16.958314,121.750928,4080,3072,2024:12:11 06:50:39,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.245,2024-12-11/PXL_20241210_225045073.jpg,F,0.932467,,,,,
1060,/2024-12-11,PXL_20241210_225045073.jpg,1002553,16.958314,121.750928,4080,3072,2024:12:11 06:50:45,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.523,,T,-1,,,,,
1061,/2024-12-11,PXL_20241210_225836720.jpg,1244874,17.05605,121.751331,4080,3072,2024:12:11 06:58:36,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.140,2024-12-11/PXL_20241210_225844532.jpg,F,0.839876,,,,,
1062,/2024-12-11,PXL_20241210_225840914.jpg,1713059,17.05605,121.751331,4080,3072,2024:12:11 06:58:40,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.943,,T,-1,,,,,
1063,/2024-12-11,PXL_20241210_225844532.jpg,1281326,17.05605,121.751331,4080,3072,2024:12:11 06:58:44,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.599,,T,-1,,,,,
1064,/2024-12-11,PXL_20241210_225848573.jpg,1253787,17.712692,121.766175,4080,3072,2024:12:11 06:58:48,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.607,,F,-1,,,,,
1065,/2024-12-11,PXL_20241210_225850901.jpg,1192904,17.712692,121.766175,4080,3072,2024:12:11 06:58:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.500,2024-12-11/PXL_20241210_225045073.jpg,F,0.886501,,,,,
1066,/2024-12-11,PXL_20241210_225857288.jpg,1394323,17.712692,121.766175,4080,3072,2024:12:11 06:58:57,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.113,2024-12-11/PXL_20241210_225045073.jpg,F,0.819705,,,,,
1067,/2024-12-11,PXL_20241210_225859993.jpg,1371940,17.712692,121.766175,4080,3072,2024:12:11 06:58:59,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.412,2024-12-11/PXL_20241210_225045073.jpg,F,0.843293,,,,,
1068,/2024-12-11,PXL_20241210_232100435.jpg,960255,19.757556,121.814867,4080,3072,2024:12:11 07:21:00,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.660,,F,-1,,,,,
1069,/2024-12-11,PXL_20241210_232116352.jpg,1552227,19.757556,121.814867,4080,3072,2024:12:11 07:21:16,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.929,2024-12-11/PXL_20241210_221136603.jpg,F,0.803837,,,,,
1070,/2024-12-11,PXL_20241210_233324431.jpg,1034214,20.427983,121.944008,4080,3072,2024:12:11 07:33:24,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.525,,F,-1,,,,,
1071,/2024-12-11,PXL_20241210_233334322.jpg,1422549,20.427983,121.944008,4080,3072,2024:12:11 07:33:34,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.371,,F,-1,,,,,
1072,/2024-12-11,PXL_20241210_233336410.jpg,1186189,20.427983,121.944008,4080,3072,2024:12:11 07:33:36,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.988,,T,-1,,,,,
1073,/2024-12-11,PXL_20241210_233338609.jpg,1177568,20.427983,121.944008,4080,3072,2024:12:11 07:33:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.804,2024-12-11/PXL_20241210_233336410.jpg,F,0.900610,,,,,
1074,/2024-12-11,PXL_20241210_233344219.jpg,1645059,20.427983,121.944008,4080,3072,2024:12:11 07:33:44,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.015,,F,-1,,,,,
1075,/2024-12-11,PXL_20241210_233351084.jpg,2626520,20.427983,121.944008,4080,3072,2024:12:11 07:33:51,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.853,,T,-1,Arriving at Batanes,,,,
1076,/2024-12-11,PXL_20241210_233353835.jpg,2826787,20.427983,121.944008,4080,3072,2024:12:11 07:33:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.728,2024-12-11/PXL_20241210_233351084.jpg,F,0.930436,,,,,
1077,/2024-12-11,PXL_20241210_233832184.jpg,3395537,20.449956,121.975569,4080,3072,2024:12:11 07:38:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.577,2024-12-11/PXL_20241210_233835356.jpg,F,0.967675,,,,,
1078,/2024-12-11,PXL_20241210_233835356.jpg,3624463,20.449228,121.975522,4080,3072,2024:12:11 07:38:35,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.615,,T,-1,,,,,
1079,/2024-12-11,PXL_20241210_234130245.jpg,3231566,20.449956,121.975569,4080,3072,2024:12:11 07:41:30,0232,Google,Pixel 8 Pro,1, ,best,5,,4.866,,F,-1,"Arriving Basco Airport, Batanes",,https://photos.app.goo.gl/eZbq1NPQQM21AQ74A,,
1080,/2024-12-11,PXL_20241211_002026867.jpg,2686357,20.449703,121.973817,4080,3072,2024:12:11 08:20:26,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.616,,T,-1,,,,,
1081,/2024-12-11,PXL_20241211_002038202.LONG_EXPOSURE-01.COVER.jpg,2094654,20.449703,121.973817,4080,3072,2024:12:11 08:20:38,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.363,,F,-1,,,,,
1082,/2024-12-11,PXL_20241211_002038202.LONG_EXPOSURE-02.ORIGINAL.jpg,2475467,20.449703,121.973817,4080,3072,2024:12:11 08:20:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.512,2024-12-11/PXL_20241211_002026867.jpg,F,0.808673,,,,,
1083,/2024-12-11,PXL_20241211_013544513.jpg,4067607,20.449506,121.973778,4080,3072,2024:12:11 09:35:44,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.785,,F,-1,,,,,
1084,/2024-12-11,PXL_20241211_021959471.jpg,4619599,20.446378,121.967911,3072,4080,2024:12:11 10:19:59,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.951,,F,-1,,,,,
1085,/2024-12-11,PXL_20241211_022004163.jpg,3358489,20.446378,121.967911,3072,4080,2024:12:11 10:20:04,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.603,,T,-1,,,,,
1086,/2024-12-11,PXL_20241211_022013304.jpg,3309355,20.446378,121.967911,3072,4080,2024:12:11 10:20:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.180,2024-12-11/PXL_20241211_022004163.jpg,F,0.842221,,,,,
1087,/2024-12-11,PXL_20241211_023001131.jpg,1756843,20.44695,121.967619,3072,4080,2024:12:11 10:30:01,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.294,2024-12-11/PXL_20241211_023005058.jpg,F,0.931592,,,,,
1088,/2024-12-11,PXL_20241211_023005058.jpg,1891086,20.44695,121.967619,3072,4080,2024:12:11 10:30:05,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.618,,T,-1,,,,,
1089,/2024-12-11,PXL_20241211_023010546.jpg,2148382,20.44695,121.967619,4080,3072,2024:12:11 10:30:10,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.763,,F,-1,,,,,
1090,/2024-12-11,PXL_20241211_023837625.jpg,1860601,20.446956,121.967608,4080,3072,2024:12:11 10:38:37,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.824,,F,-1,,,,,
1091,/2024-12-11,PXL_20241211_023948318.jpg,953352,20.446947,121.967636,4080,3072,2024:12:11 10:39:48,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.752,2024-12-11/PXL_20241211_033521191.jpg,F,0.873561,,,,,
1092,/2024-12-11,PXL_20241211_023952322.jpg,957654,20.446947,121.967636,4080,3072,2024:12:11 10:39:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.920,2024-12-11/PXL_20241211_033521191.jpg,F,0.893086,,,,,
1093,/2024-12-11,PXL_20241211_024657633.jpg,1713183,20.446939,121.967539,4080,3072,2024:12:11 10:46:57,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.804,,F,-1,,,,,
1094,/2024-12-11,PXL_20241211_024708305.jpg,3345158,20.446939,121.967539,4080,3072,2024:12:11 10:47:08,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.995,,F,-1,,,,,
1095,/2024-12-11,PXL_20241211_025426140.jpg,1913912,20.44695,121.967606,3072,4080,2024:12:11 10:54:26,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.676,,F,-1,,,,,
1096,/2024-12-11,PXL_20241211_033521191.jpg,1337118,20.446953,121.967606,4080,3072,2024:12:11 11:35:21,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.335,,T,-1,,,,,
1097,/2024-12-11,PXL_20241211_033928316.jpg,4013733,20.447147,121.967917,3072,4080,2024:12:11 11:39:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.589,2024-12-11/PXL_20241211_033931180.jpg,F,0.871373,,,,,
1098,/2024-12-11,PXL_20241211_033931180.jpg,3303423,20.447147,121.967917,3072,4080,2024:12:11 11:39:31,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.676,,T,-1,,,,,
1099,/2024-12-11,PXL_20241211_033933802.jpg,2918856,20.447147,121.967917,3072,4080,2024:12:11 11:39:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.200,2024-12-11/PXL_20241211_033931180.jpg,F,0.847296,,,,,
1100,/2024-12-11,PXL_20241211_034001579.jpg,3470787,20.447147,121.967917,3072,4080,2024:12:11 11:40:01,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.429,,F,-1,,,,,
1101,/2024-12-11,PXL_20241211_081933818.jpg,4236523,20.446097,121.968483,3072,4080,2024:12:11 16:19:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.774,2024-12-11/PXL_20241211_082022072.jpg,F,0.893768,,,,,
1102,/2024-12-11,PXL_20241211_082022072.jpg,4674791,20.446086,121.968411,3072,4080,2024:12:11 16:20:22,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.834,,T,-1,,,,,
1103,/2024-12-11,PXL_20241211_093039323.jpg,2277131,20.446939,121.967608,4080,3072,2024:12:11 17:30:39,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.387,,F,-1,,,,,
1104,/2024-12-11,PXL_20241211_093054612.jpg,1745924,20.446939,121.967608,4080,3072,2024:12:11 17:30:54,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.774,,F,-1,,,,,
1105,/2024-12-11,PXL_20241211_094627917.jpg,2516288,20.445269,121.968708,4080,3072,2024:12:11 17:46:27,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.409,,T,-1,,,,,
1106,/2024-12-11,PXL_20241211_094655880.jpg,2457234,20.446958,121.967608,4080,3072,2024:12:11 17:46:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.272,2024-12-11/PXL_20241211_094627917.jpg,F,0.906260,,,,,
1107,/2024-12-12,PXL_20241211_215643923.jpg,1735379,20.449731,121.9738,3072,4080,2024:12:12 05:56:43,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.984,,F,-1,,,,,
1108,/2024-12-12,PXL_20241211_215650571.jpg,1795515,20.449731,121.9738,3072,4080,2024:12:12 05:56:50,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.758,,F,-1,,,,,
1109,/2024-12-12,PXL_20241212_001653591.jpg,4199564,20.449733,121.973789,4080,3072,2024:12:12 08:16:53,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.501,,F,-1,,,,,
1110,/2024-12-12,PXL_20241212_002301313.jpg,2303121,20.449739,121.973789,4080,3072,2024:12:12 08:23:01,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.723,,F,-1,,,,,
1111,/2024-12-12,PXL_20241212_012857811.jpg,2647245,20.415606,121.946381,4080,3072,2024:12:12 09:28:57,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.296,2024-12-12/PXL_20241212_012942249.jpg,F,0.916014,,,,,
1112,/2024-12-12,PXL_20241212_012913096.jpg,3508933,20.415606,121.946381,3072,4080,2024:12:12 09:29:13,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.913,,T,-1,,,,,
1113,/2024-12-12,PXL_20241212_012925391.jpg,4083938,20.415606,121.946381,3072,4080,2024:12:12 09:29:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.668,2024-12-12/PXL_20241212_012913096.jpg,F,0.822761,,,,,
1114,/2024-12-12,PXL_20241212_012939380.jpg,2774173,20.415606,121.946381,4080,3072,2024:12:12 09:29:39,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.785,2024-12-12/PXL_20241212_012942249.jpg,F,0.952395,,,,,
1115,/2024-12-12,PXL_20241212_012942249.jpg,2787279,20.415606,121.946381,3072,4080,2024:12:12 09:29:42,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.929,,T,-1,,,,,
