file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target,cosine_sim,img_caption,img_intro_paragraph,img_album_uri,img_ext_descr,img_title
1015,/2024-09-09,PXL_20240909_051729690.NIGHT.jpg,1687374,34.753472,114.59265,4080,3072,2024:09:09 13:17:29,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.774,,F,-1,,,,,
1016,/2024-09-09,PXL_20240909_102524117.jpg,1857493,39.898214,116.413103,4080,3072,2024:09:09 18:25:24,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.340,,F,-1,,,,,
1017,/2024-09-09,PXL_20240909_102539596.jpg,1735427,39.898206,116.413111,3072,4080,2024:09:09 18:25:39,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.558,,F,-1,,,,,
1018,/2024-09-09,PXL_20240909_102828726.NIGHT.jpg,1959473,39.898231,116.413147,4080,3072,2024:09:09 18:28:28,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.242,,F,-1,,,,,
1019,/2024-09-10,PXL_20240910_013207920.jpg,3875093,40.581317,117.186708,4080,3072,2024:09:10 09:32:07,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.441,,F,-1,,,,,
1020,/2024-09-10,PXL_20240910_030513220.jpg,3676181,40.684097,117.236819,4080,3072,2024:09:10 11:05:13,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.474,,F,-1,,,,,
1021,/2024-09-10,PXL_20240910_030525756.jpg,4338147,40.684097,117.236819,4080,3072,2024:09:10 11:05:25,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.661,,F,-1,,,,,
1022,/2024-09-10,PXL_20240910_031239228.jpg,4394340,40.683706,117.236283,3072,4080,2024:09:10 11:12:39,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.993,2024-09-10/PXL_20240910_031258201.jpg,F,0.871344,,,,,
1023,/2024-09-10,PXL_20240910_031258201.jpg,3085078,40.683706,117.236283,2736,3648,2024:09:10 11:12:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.014,,T,-1,,,,,
1024,/2024-09-10,PXL_20240910_031748596.jpg,1517717,40.682703,117.237342,3072,4080,2024:09:10 11:17:48,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.539,,F,-1,,,,,
1025,/2024-09-10,PXL_20240910_031752163.jpg,1950069,40.682703,117.237342,4080,3072,2024:09:10 11:17:52,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.267,,F,-1,,,,,
1026,/2024-09-10,PXL_20240910_031759163.jpg,1604231,40.682703,117.237342,4080,3072,2024:09:10 11:17:59,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.336,,T,-1,,,,,
1027,/2024-09-10,PXL_20240910_031802696.jpg,1558937,40.682703,117.237342,4080,3072,2024:09:10 11:18:02,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.184,2024-09-10/PXL_20240910_031759163.jpg,F,0.919125,,,,,
1028,/2024-09-10,PXL_20240910_031809563.jpg,1596668,40.682703,117.237342,3072,4080,2024:09:10 11:18:09,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.307,2024-09-10/PXL_20240910_031759163.jpg,F,0.922730,,,,,
1029,/2024-09-10,PXL_20240910_031835710.jpg,1595608,40.682703,117.237342,4080,3072,2024:09:10 11:18:35,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.123,2024-09-10/PXL_20240910_031759163.jpg,F,0.897408,,,,,
1030,/2024-09-10,PXL_20240910_031840333.jpg,1645890,40.682703,117.237342,4080,3072,2024:09:10 11:18:40,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.198,2024-09-10/PXL_20240910_031759163.jpg,F,0.936279,,,,,
1031,/2024-09-10,PXL_20240910_032054443.jpg,1953301,40.682703,117.237342,4080,3072,2024:09:10 11:20:54,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.196,,F,-1,,,,,
1032,/2024-09-10,PXL_20240910_032149414.jpg,3603530,40.681453,117.239111,4080,3072,2024:09:10 11:21:49,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.263,,F,-1,,,,,
1033,/2024-09-10,PXL_20240910_032640428.jpg,1233782,40.68005,117.241036,4080,3072,2024:09:10 11:26:40,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.087,,F,-1,,,,,
1034,/2024-09-10,PXL_20240910_032904880.jpg,2955378,40.679428,117.241953,3072,4080,2024:09:10 11:29:04,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.115,2024-09-10/PXL_20240910_032911280.jpg,F,0.981001,,,,,
1035,/2024-09-10,PXL_20240910_032911280.jpg,3230180,40.679428,117.241953,3072,4080,2024:09:10 11:29:11,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.142,,T,-1,,,,,
1036,/2024-09-10,PXL_20240910_033449952.jpg,1956217,40.678697,117.242992,4080,3072,2024:09:10 11:34:49,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.579,,F,-1,,,,,
1037,/2024-09-10,PXL_20240910_033543573.jpg,3063552,40.678697,117.242992,4080,3072,2024:09:10 11:35:43,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.706,,F,-1,,,,,
1038,/2024-09-10,PXL_20240910_033612892.jpg,4725431,40.678697,117.242992,3072,4080,2024:09:10 11:36:12,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.532,,F,-1,,,,,
1039,/2024-09-10,PXL_20240910_033656446.jpg,2884990,40.678697,117.242992,4080,3072,2024:09:10 11:36:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.268,2024-09-10/PXL_20240910_033800903.jpg,F,0.888439,,,,,
1040,/2024-09-10,PXL_20240910_033659566.NIGHT.jpg,2931585,40.678697,117.242992,4080,3072,2024:09:10 11:36:59,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.084,2024-09-10/PXL_20240910_033800903.jpg,F,0.886742,,,,,
1041,/2024-09-10,PXL_20240910_033800903.jpg,2144654,40.678511,117.242978,4080,3072,2024:09:10 11:38:00,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.381,,T,-1,,,,,
1042,/2024-09-10,PXL_20240910_033811437.jpg,2708732,40.678511,117.242978,4080,3072,2024:09:10 11:38:11,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.327,2024-09-10/PXL_20240910_033800903.jpg,F,0.875367,,,,,
1043,/2024-09-10,PXL_20240910_033856482.jpg,3663757,40.678511,117.242978,4080,3072,2024:09:10 11:38:56,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.877,,F,-1,,,,,
1044,/2024-09-10,PXL_20240910_033900199.jpg,3130393,40.678511,117.242978,4080,3072,2024:09:10 11:39:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.015,2024-09-10/PXL_20240910_033800903.jpg,F,0.891282,,,,,
1045,/2024-09-10,PXL_20240910_033909801.jpg,2716999,40.678511,117.242978,4080,3072,2024:09:10 11:39:09,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.208,2024-09-10/PXL_20240910_033800903.jpg,F,0.884071,,,,,
1046,/2024-09-10,PXL_20240910_033945636.jpg,3391579,40.678511,117.242978,4080,3072,2024:09:10 11:39:45,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.321,2024-09-10/PXL_20240910_050903437.jpg,F,0.891622,,,,,
1047,/2024-09-10,PXL_20240910_033939221.PANO.jpg,6478609,40.678511,117.242978,8636,1620,2024:09:10 11:39:46,0,Google,Pixel 8 Pro,0, ,tbd,4,,4.364,,F,-1,,,,,
1048,/2024-09-10,PXL_20240910_033953869.jpg,4043648,40.678511,117.242978,4080,3072,2024:09:10 11:39:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.085,,F,-1,,,,,
1049,/2024-09-10,PXL_20240910_034048405.jpg,2636723,40.677906,117.242989,4080,3072,2024:09:10 11:40:48,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.271,,T,-1,,,,,
1050,/2024-09-10,PXL_20240910_034051944.jpg,2363934,40.677906,117.242989,4080,3072,2024:09:10 11:40:51,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.172,2024-09-10/PXL_20240910_034048405.jpg,F,0.916539,,,,,
1051,/2024-09-10,PXL_20240910_034125074.jpg,2474595,40.677906,117.242989,3072,4080,2024:09:10 11:41:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.142,2024-09-10/PXL_20240910_034130775.jpg,F,0.896846,,,,,
1052,/2024-09-10,PXL_20240910_034126141.jpg,2446942,40.677906,117.242989,3072,4080,2024:09:10 11:41:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.165,2024-09-10/PXL_20240910_034130775.jpg,F,0.905328,,,,,
1053,/2024-09-10,PXL_20240910_034130775.jpg,2732696,40.677906,117.242989,4080,3072,2024:09:10 11:41:30,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.179,,T,-1,,,,,
1054,/2024-09-10,PXL_20240910_034131891.jpg,2726969,40.677906,117.242989,4080,3072,2024:09:10 11:41:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.106,2024-09-10/PXL_20240910_034130775.jpg,F,0.984941,,,,,
1055,/2024-09-10,PXL_20240910_034335733.jpg,2699068,40.677942,117.243003,4080,3072,2024:09:10 11:43:35,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.982,,F,-1,,,,,
1056,/2024-09-10,PXL_20240910_034512132.jpg,3229942,40.678406,117.243094,4080,3072,2024:09:10 11:45:12,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.176,2024-09-10/PXL_20240910_034656954.jpg,F,0.868364,,,,,
1057,/2024-09-10,PXL_20240910_034521165.jpg,3265675,40.678406,117.243094,4080,3072,2024:09:10 11:45:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.037,2024-09-10/PXL_20240910_034634224.jpg,F,0.858391,,,,,
1058,/2024-09-10,PXL_20240910_034609210.jpg,3328238,40.677461,117.243181,3072,4080,2024:09:10 11:46:09,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.352,,T,-1,,,,,
1059,/2024-09-10,PXL_20240910_034611452.jpg,3240636,40.677461,117.243181,3072,4080,2024:09:10 11:46:11,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.340,2024-09-10/PXL_20240910_034609210.jpg,F,0.978790,,,,,
1060,/2024-09-10,PXL_20240910_034619336.jpg,2823126,40.677461,117.243181,4080,3072,2024:09:10 11:46:19,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.413,,F,-1,,,,,
1061,/2024-09-10,PXL_20240910_034634224.jpg,3936915,40.677461,117.243181,4080,3072,2024:09:10 11:46:34,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.171,,T,-1,,,,,
1062,/2024-09-10,PXL_20240910_034638952.jpg,3511199,40.677461,117.243181,4080,3072,2024:09:10 11:46:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.479,2024-09-10/PXL_20240910_045539694.jpg,F,0.917290,,,,,
1063,/2024-09-10,PXL_20240910_034656954.jpg,3065701,40.677333,117.243072,4080,3072,2024:09:10 11:46:56,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.393,,T,-1,,,,,
1064,/2024-09-10,PXL_20240910_034710337.jpg,3575841,40.677333,117.243072,3072,4080,2024:09:10 11:47:10,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.287,,F,-1,,,,,
1065,/2024-09-10,PXL_20240910_034715688.jpg,4946990,40.677333,117.243072,3072,4080,2024:09:10 11:47:15,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.188,2024-09-10/PXL_20240910_050903437.jpg,F,0.868772,,,,,
1066,/2024-09-10,PXL_20240910_034733024.jpg,3698847,40.677333,117.243072,4080,3072,2024:09:10 11:47:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.217,2024-09-10/PXL_20240910_034656954.jpg,F,0.854981,,,,,
1067,/2024-09-10,PXL_20240910_034903564.jpg,3213456,40.677175,117.243039,4080,3072,2024:09:10 11:49:03,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.197,,F,-1,,,,,
1068,/2024-09-10,PXL_20240910_034907531.jpg,2820750,40.677175,117.243039,4080,3072,2024:09:10 11:49:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.290,2024-09-10/PXL_20240910_033800903.jpg,F,0.878789,,,,,
1069,/2024-09-10,PXL_20240910_035121645.jpg,3486775,40.677175,117.243039,3072,4080,2024:09:10 11:51:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.103,2024-09-10/PXL_20240910_035841312.jpg,F,0.855516,,,,,
1070,/2024-09-10,PXL_20240910_035127368.jpg,4550409,40.677175,117.243039,3072,4080,2024:09:10 11:51:27,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.243,,T,-1,,,,,
1071,/2024-09-10,PXL_20240910_035129553.jpg,4893241,40.677175,117.243039,4080,3072,2024:09:10 11:51:29,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.226,2024-09-10/PXL_20240910_035127368.jpg,F,0.927241,,,,,
1072,/2024-09-10,PXL_20240910_035214855.jpg,4871624,40.67715,117.243083,3072,4080,2024:09:10 11:52:14,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.390,2024-09-10/PXL_20240910_035629464.jpg,F,0.867657,,,,,
1073,/2024-09-10,PXL_20240910_035219106.jpg,4386459,40.67715,117.243083,3072,4080,2024:09:10 11:52:19,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.510,2024-09-10/PXL_20240910_035629464.jpg,F,0.853019,,,,,
1074,/2024-09-10,PXL_20240910_035309177.jpg,4007680,40.67715,117.243083,3072,4080,2024:09:10 11:53:09,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.793,,T,-1,,,,,
1075,/2024-09-10,PXL_20240910_035311678.jpg,5248774,40.67715,117.243083,3072,4080,2024:09:10 11:53:11,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.712,2024-09-10/PXL_20240910_035309177.jpg,F,0.870619,,,,,
1076,/2024-09-10,PXL_20240910_035319162.jpg,5550751,40.67715,117.243083,4080,3072,2024:09:10 11:53:19,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.714,,T,-1,,,,,
1077,/2024-09-10,PXL_20240910_035320464.jpg,5636940,40.67715,117.243083,4080,3072,2024:09:10 11:53:20,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.657,2024-09-10/PXL_20240910_035319162.jpg,F,0.979837,,,,,
1078,/2024-09-10,PXL_20240910_035330413.jpg,2307851,40.67715,117.243083,3648,2736,2024:09:10 11:53:30,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.612,,F,-1,,,,,
1079,/2024-09-10,PXL_20240910_035357664.jpg,5641389,40.67715,117.243083,3072,4080,2024:09:10 11:53:57,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.583,,T,-1,,,,,
1080,/2024-09-10,PXL_20240910_035404097.jpg,5030479,40.67715,117.243083,4080,3072,2024:09:10 11:54:04,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.432,2024-09-10/PXL_20240910_035629464.jpg,F,0.872095,,,,,
1081,/2024-09-10,PXL_20240910_035445734.jpg,3673463,40.677064,117.243144,3072,4080,2024:09:10 11:54:45,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.696,2024-09-10/PXL_20240910_035451485.jpg,F,0.922974,,,,,
1082,/2024-09-10,PXL_20240910_035451485.jpg,3819774,40.677064,117.243144,4080,3072,2024:09:10 11:54:51,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.988,,T,-1,,,,,
1083,/2024-09-10,PXL_20240910_035511753.jpg,3570141,40.677064,117.243144,4080,3072,2024:09:10 11:55:11,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.767,2024-09-10/PXL_20240910_045539694.jpg,F,0.855576,,,,,
1084,/2024-09-10,PXL_20240910_035515512.jpg,3508708,40.677064,117.243144,4080,3072,2024:09:10 11:55:15,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.284,2024-09-10/PXL_20240910_045539694.jpg,F,0.854462,,,,,
1085,/2024-09-10,PXL_20240910_035603329.jpg,4247844,40.676836,117.243094,3072,4080,2024:09:10 11:56:03,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.637,2024-09-10/PXL_20240910_035629464.jpg,F,0.913545,,,,,
1086,/2024-09-10,PXL_20240910_035606979.jpg,3698510,40.676836,117.243094,3072,4080,2024:09:10 11:56:06,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.702,2024-09-10/PXL_20240910_035629464.jpg,F,0.884878,,,,,
1087,/2024-09-10,PXL_20240910_035613596.jpg,3807930,40.676836,117.243094,4080,3072,2024:09:10 11:56:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.725,2024-09-10/PXL_20240910_035629464.jpg,F,0.955542,,,,,
1088,/2024-09-10,PXL_20240910_035617034.jpg,4013976,40.676836,117.243094,4080,3072,2024:09:10 11:56:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.745,2024-09-10/PXL_20240910_035629464.jpg,F,0.936091,,,,,
1089,/2024-09-10,PXL_20240910_035621397.jpg,3603626,40.676836,117.243094,3072,4080,2024:09:10 11:56:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.540,2024-09-10/PXL_20240910_035629464.jpg,F,0.931523,,,,,
1090,/2024-09-10,PXL_20240910_035629464.jpg,3931711,40.676836,117.243094,4080,3072,2024:09:10 11:56:29,0232,Google,Pixel 8 Pro,1, ,tbd,4,,5.036,,T,-1,,,,,
1091,/2024-09-10,PXL_20240910_035652988.NIGHT.jpg,5712269,40.676836,117.243094,3072,4080,2024:09:10 11:56:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.487,2024-09-10/PXL_20240910_035357664.jpg,F,0.922421,,,,,
1092,/2024-09-10,PXL_20240910_035658766.jpg,5574347,40.676836,117.243094,3072,4080,2024:09:10 11:56:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.491,2024-09-10/PXL_20240910_035357664.jpg,F,0.921424,,,,,
1093,/2024-09-10,PXL_20240910_035703167.jpg,4214710,40.676836,117.243094,4080,3072,2024:09:10 11:57:03,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.487,,F,-1,,,,,
1094,/2024-09-10,PXL_20240910_035719651.jpg,3572753,40.676836,117.243094,3072,4080,2024:09:10 11:57:19,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.542,2024-09-10/PXL_20240910_035357664.jpg,F,0.863510,,,,,
1095,/2024-09-10,PXL_20240910_035834309.jpg,2103541,40.676783,117.243189,4080,3072,2024:09:10 11:58:34,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.310,2024-09-10/PXL_20240910_035841312.jpg,F,0.913759,,,,,
1096,/2024-09-10,PXL_20240910_035841312.jpg,3339582,40.676783,117.243189,4080,3072,2024:09:10 11:58:41,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.622,,T,-1,,,,,
1097,/2024-09-10,PXL_20240910_035947648.jpg,3827636,40.676783,117.243189,3072,4080,2024:09:10 11:59:47,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.317,,F,-1,,,,,
1098,/2024-09-10,PXL_20240910_035952231.jpg,3763879,40.676783,117.243189,4080,3072,2024:09:10 11:59:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.515,2024-09-10/PXL_20240910_035841312.jpg,F,0.924199,,,,,
1099,/2024-09-10,PXL_20240910_040000131.jpg,3886597,40.676783,117.243189,3072,4080,2024:09:10 12:00:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.439,2024-09-10/PXL_20240910_045539694.jpg,F,0.850217,,,,,
1100,/2024-09-10,PXL_20240910_040005632.jpg,4159433,40.676783,117.243189,4080,3072,2024:09:10 12:00:05,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.650,2024-09-10/PXL_20240910_045539694.jpg,F,0.887365,,,,,
1101,/2024-09-10,PXL_20240910_040021033.jpg,3231895,40.676783,117.243189,4080,3072,2024:09:10 12:00:21,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.285,,F,-1,,,,,
1102,/2024-09-10,PXL_20240910_040038985.jpg,3513761,40.676783,117.243189,4080,3072,2024:09:10 12:00:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.354,2024-09-10/PXL_20240910_035841312.jpg,F,0.906349,,,,,
1103,/2024-09-10,PXL_20240910_040043769.jpg,3515341,40.676783,117.243189,4080,3072,2024:09:10 12:00:43,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.223,2024-09-10/PXL_20240910_045539694.jpg,F,0.874079,,,,,
1104,/2024-09-10,PXL_20240910_040217740.jpg,3468200,40.676881,117.243097,3072,4080,2024:09:10 12:02:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.364,2024-09-10/PXL_20240910_040658729.jpg,F,0.863450,,,,,
1105,/2024-09-10,PXL_20240910_040223189.jpg,4159060,40.676881,117.243097,3072,4080,2024:09:10 12:02:23,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.456,2024-09-10/PXL_20240910_040658729.jpg,F,0.900278,,,,,
1106,/2024-09-10,PXL_20240910_040228539.jpg,4502627,40.676881,117.243097,4080,3072,2024:09:10 12:02:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.421,2024-09-10/PXL_20240910_045530077.jpg,F,0.852741,,,,,
1107,/2024-09-10,PXL_20240910_040236606.jpg,5279033,40.676881,117.243097,3072,4080,2024:09:10 12:02:36,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.005,2024-09-10/PXL_20240910_040658729.jpg,F,0.887644,,,,,
1108,/2024-09-10,PXL_20240910_040242907.jpg,4170126,40.676881,117.243097,3072,4080,2024:09:10 12:02:42,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.507,2024-09-10/PXL_20240910_045539694.jpg,F,0.877767,,,,,
1109,/2024-09-10,PXL_20240910_040658729.jpg,5232017,40.676833,117.243108,3072,4080,2024:09:10 12:06:58,0232,Google,Pixel 8 Pro,1, ,best,5,,5.028,,T,-1,Great Wall at Simatai,There are actually a number of spots where you can visit the Great Wall of China. We visited two sections on different days.,https://photos.app.goo.gl/kZU52r6sBt5z16yD6,,"Sep 10 to 13, 2024 - Beijing"
1110,/2024-09-10,PXL_20240910_040702679.jpg,4658751,40.676833,117.243108,3072,4080,2024:09:10 12:07:02,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.692,2024-09-10/PXL_20240910_040658729.jpg,F,0.967906,,,,,
1111,/2024-09-10,PXL_20240910_041008028.jpg,4443757,40.676833,117.243108,3072,4080,2024:09:10 12:10:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.681,2024-09-10/PXL_20240910_041014667.jpg,F,0.962503,,,,,
1112,/2024-09-10,PXL_20240910_041012280.jpg,3654104,40.676722,117.242264,3072,4080,2024:09:10 12:10:12,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.651,2024-09-10/PXL_20240910_041014667.jpg,F,0.930109,,,,,
1113,/2024-09-10,PXL_20240910_041014667.jpg,3375757,40.676722,117.242264,3072,4080,2024:09:10 12:10:14,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.856,,T,-1,,,,,
1114,/2024-09-10,PXL_20240910_041017181.jpg,3445298,40.676722,117.242264,4080,3072,2024:09:10 12:10:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.617,2024-09-10/PXL_20240910_041014667.jpg,F,0.914757,,,,,
1115,/2024-09-10,PXL_20240910_041027597.jpg,3889742,40.676722,117.242264,3072,4080,2024:09:10 12:10:27,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.633,2024-09-10/PXL_20240910_040658729.jpg,F,0.853307,,,,,
1116,/2024-09-10,PXL_20240910_041036299.jpg,2067568,40.676722,117.242264,2736,3648,2024:09:10 12:10:36,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.317,,F,-1,,,,,
1117,/2024-09-10,PXL_20240910_041148325.jpg,2524850,40.676717,117.242053,3648,2736,2024:09:10 12:11:48,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.827,,T,-1,,,,,
1118,/2024-09-10,PXL_20240910_041149525.jpg,2507211,40.676717,117.242053,3648,2736,2024:09:10 12:11:49,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.772,2024-09-10/PXL_20240910_041148325.jpg,F,0.974181,,,,,
